time,lat,lon,ele
2024-07-28T15:07:49.000Z,47.562775947153568267822265625,-3.05605103261768817901611328125,-0.20000000298023223876953125
2024-07-28T15:07:52.000Z,47.56271199323236942291259765625,-3.05611557327210903167724609375,-0.4000000059604644775390625
2024-07-28T15:07:55.000Z,47.5626507215201854705810546875,-3.0561778508126735687255859375,-0.4000000059604644775390625
2024-07-28T15:07:58.000Z,47.56259431131184101104736328125,-3.05625446140766143798828125,-0.20000000298023223876953125
2024-07-28T15:08:02.000Z,47.56250998936593532562255859375,-3.0563384480774402618408203125,-0.20000000298023223876953125
2024-07-28T15:08:04.000Z,47.562464810907840728759765625,-3.05638513527810573577880859375,-0.20000000298023223876953125
2024-07-28T15:08:10.000Z,47.56231670267879962921142578125,-3.056517653167247772216796875,0
2024-07-28T15:08:12.000Z,47.56226808764040470123291015625,-3.0565597303211688995361328125,0
2024-07-28T15:08:13.000Z,47.56224118173122406005859375,-3.05658512748777866363525390625,0
2024-07-28T15:08:20.000Z,47.56208519451320171356201171875,-3.0567189864814281463623046875,0.20000000298023223876953125
2024-07-28T15:08:24.000Z,47.56196357309818267822265625,-3.05679752491414546966552734375,0.20000000298023223876953125
2024-07-28T15:08:26.000Z,47.561897523701190948486328125,-3.05682384409010410308837890625,0.20000000298023223876953125
2024-07-28T15:08:33.000Z,47.56165302358567714691162109375,-3.05696415714919567108154296875,0.20000000298023223876953125
2024-07-28T15:08:40.000Z,47.56139620207250118255615234375,-3.05712458677589893341064453125,0
2024-07-28T15:08:47.000Z,47.56118036806583404541015625,-3.0572544224560260772705078125,0.20000000298023223876953125
2024-07-28T15:08:54.000Z,47.5609515421092510223388671875,-3.05738031864166259765625,0
2024-07-28T15:09:02.000Z,47.5606531463563442230224609375,-3.0574790574610233306884765625,0
2024-07-28T15:09:09.000Z,47.5604499690234661102294921875,-3.057593218982219696044921875,0.20000000298023223876953125
2024-07-28T15:09:13.000Z,47.56034561432898044586181640625,-3.05763521231710910797119140625,0.4000000059604644775390625
2024-07-28T15:09:17.000Z,47.5602226518094539642333984375,-3.05768148042261600494384765625,0.4000000059604644775390625
2024-07-28T15:09:21.000Z,47.56012332625687122344970703125,-3.057732693850994110107421875,0.60000002384185791015625
2024-07-28T15:09:26.000Z,47.55999558605253696441650390625,-3.05779698304831981658935546875,0.60000002384185791015625
2024-07-28T15:09:34.000Z,47.559784613549709320068359375,-3.0578844062983989715576171875,0.60000002384185791015625
